application,version,instrumentor,trial,function,iteration,zip,numNodes,ipTime,tSize,triangleTime,depth
print_tokens2,1,cc-lemon,1,print_token,3,1.39337,0,0,1,0,1
print_tokens2,1,cc-lemon,1,print_token,4,1.41201,0,0,9,0,1
print_tokens2,1,cc-lemon,1,print_token,5,1.42857,0,0,6,0.004,1
print_tokens2,1,cc-lemon,1,print_token,6,1.55694,0,0,5,0,1
print_tokens2,1,cc-lemon,1,print_token,7,1.77433,0,0,0,0,0
print_tokens2,1,bb-lemon,1,main,0,1.5,0,0,1,0,1
print_tokens2,1,bb-lemon,1,main,1,1.75,0,0,0,0,0
print_tokens2,1,bb-lemon,1,open_character_stream,0,0.375,0,0,0,0,0
print_tokens2,1,bb-lemon,1,get_char,0,0,0,0,0,0,0
print_tokens2,1,bb-lemon,1,unget_char,0,0,0,0,0,0,0
print_tokens2,1,bb-lemon,1,open_token_stream,0,0.5,0,0,0,0,0
print_tokens2,1,bb-lemon,1,get_token,0,36.5932,0,0,65,0.008,1
print_tokens2,1,bb-lemon,1,get_token,1,37.6462,0,0,10,0.004,1
print_tokens2,1,bb-lemon,1,get_token,2,37.6669,0,0,7,0.004,1
print_tokens2,1,bb-lemon,1,get_token,3,37.8202,0,0,2,0.004,1
print_tokens2,1,bb-lemon,1,get_token,4,37.8497,0,0.004,0,0.056,0
print_tokens2,1,bb-lemon,1,print_token,0,5.9441,0,0,15,0.008,1
print_tokens2,1,bb-lemon,1,print_token,1,6.48654,0,0,5,0.008,1
print_tokens2,1,bb-lemon,1,print_token,2,7.47412,0,0,0,0.156,0
print_tokens2,1,bb-lemon,1,is_eof_token,0,0,0,0,0,0,0
print_tokens2,1,cc-lemon,2,main,0,1.04857e+06,0,0,0,0,0
print_tokens2,1,cc-lemon,2,open_character_stream,0,0.625,0,0,0,0,0
print_tokens2,1,cc-lemon,2,get_char,0,0,0,0,0,0,0
print_tokens2,1,cc-lemon,2,unget_char,0,0,0,0,0,0,0
print_tokens2,1,cc-lemon,2,open_token_stream,0,0.5,0,0,0,0,0
print_tokens2,1,cc-lemon,2,get_token,0,4.85059,0,0,3,0,1
print_tokens2,1,cc-lemon,2,get_token,1,5.04597,0,0,1,0,2
print_tokens2,1,cc-lemon,2,get_token,2,5.05608,0,0,8,0.004,1
print_tokens2,1,cc-lemon,2,get_token,3,5.24274,0,0,4,0,1
print_tokens2,1,cc-lemon,2,get_token,4,5.39056,0,0,6,0,1
print_tokens2,1,cc-lemon,2,get_token,5,5.57527,0,0,2,0,1
print_tokens2,1,cc-lemon,2,get_token,6,5.57723,0,0,0,0,0
print_tokens2,1,cc-lemon,2,print_token,0,1.34369,0,0,12,0,1
print_tokens2,1,cc-lemon,2,print_token,1,1.36646,0,0,11,0,1
print_tokens2,1,cc-lemon,2,print_token,2,1.38923,0,0,10,0,1
print_tokens2,1,cc-lemon,2,print_token,3,1.39337,0,0,1,0,1
print_tokens2,1,cc-lemon,2,print_token,4,1.41201,0,0,9,0.004,1
print_tokens2,1,cc-lemon,2,print_token,5,1.42857,0,0,6,0,1
print_tokens2,1,cc-lemon,2,print_token,6,1.55694,0,0,5,0,1
print_tokens2,1,cc-lemon,2,print_token,7,1.77433,0,0,0,0,0
print_tokens2,1,bb-lemon,2,main,0,1.5,0,0,1,0,1
print_tokens2,1,bb-lemon,2,main,1,1.75,0,0,0,0,0
print_tokens2,1,bb-lemon,2,open_character_stream,0,0.375,0,0,0,0,0
print_tokens2,1,bb-lemon,2,get_char,0,0,0,0,0,0,0
print_tokens2,1,bb-lemon,2,unget_char,0,0,0,0,0,0,0
print_tokens2,1,bb-lemon,2,open_token_stream,0,0.5,0,0,0,0,0
print_tokens2,1,bb-lemon,2,get_token,0,36.5932,0,0,65,0.008,1
print_tokens2,1,bb-lemon,2,get_token,1,37.6462,0,0,10,0.004,1
print_tokens2,1,bb-lemon,2,get_token,2,37.6669,0,0,7,0.004,1
print_tokens2,1,bb-lemon,2,get_token,3,37.8202,0,0,2,0.004,1
print_tokens2,1,bb-lemon,2,get_token,4,37.8497,0,0,0,0.056,0
print_tokens2,1,bb-lemon,2,print_token,0,5.9441,0,0,15,0.008,1
print_tokens2,1,bb-lemon,2,print_token,1,6.48654,0,0,5,0.008,1
print_tokens2,1,bb-lemon,2,print_token,2,7.47412,0,0,0,0.156,0
print_tokens2,1,bb-lemon,2,is_eof_token,0,0,0,0,0,0,0
print_tokens2,1,cc-lemon,3,main,0,1.04857e+06,0,0,0,0,0
print_tokens2,1,cc-lemon,3,open_character_stream,0,0.625,0,0,0,0,0
print_tokens2,1,cc-lemon,3,get_char,0,0,0,0,0,0,0
print_tokens2,1,cc-lemon,3,unget_char,0,0,0,0,0,0,0
print_tokens2,1,cc-lemon,3,open_token_stream,0,0.5,0,0,0,0,0
print_tokens2,1,cc-lemon,3,get_token,0,4.85059,0,0,3,0,1
print_tokens2,1,cc-lemon,3,get_token,1,5.04597,0,0,1,0,2
print_tokens2,1,cc-lemon,3,get_token,2,5.05608,0,0,8,0,1
print_tokens2,1,cc-lemon,3,get_token,3,5.24274,0,0.004,4,0,1
print_tokens2,1,cc-lemon,3,get_token,4,5.39056,0,0,6,0,1
print_tokens2,1,cc-lemon,3,get_token,5,5.57527,0,0,2,0,1
print_tokens2,1,cc-lemon,3,get_token,6,5.57723,0,0,0,0,0
print_tokens2,1,cc-lemon,3,print_token,0,1.34369,0,0,12,0.004,1
print_tokens2,1,cc-lemon,3,print_token,1,1.36646,0,0,11,0,1
print_tokens2,1,cc-lemon,3,print_token,2,1.38923,0,0,10,0,1
print_tokens2,1,cc-lemon,3,print_token,3,1.39337,0,0,1,0,1
print_tokens2,1,cc-lemon,3,print_token,4,1.41201,0,0,9,0,1
print_tokens2,1,cc-lemon,3,print_token,5,1.42857,0,0,6,0.004,1
print_tokens2,1,cc-lemon,3,print_token,6,1.55694,0,0,5,0,1
print_tokens2,1,cc-lemon,3,print_token,7,1.77433,0,0,0,0,0
print_tokens2,1,bb-lemon,3,main,0,1.5,0,0,1,0,1
print_tokens2,1,bb-lemon,3,main,1,1.75,0,0,0,0,0
print_tokens2,1,bb-lemon,3,open_character_stream,0,0.375,0,0,0,0,0
print_tokens2,1,bb-lemon,3,get_char,0,0,0,0,0,0,0
print_tokens2,1,bb-lemon,3,unget_char,0,0,0,0,0,0,0
print_tokens2,1,bb-lemon,3,open_token_stream,0,0.5,0,0,0,0,0
print_tokens2,1,bb-lemon,3,get_token,0,36.5932,0,0,65,0.004,1
print_tokens2,1,bb-lemon,3,get_token,1,37.6462,0,0,10,0.004,1
print_tokens2,1,bb-lemon,3,get_token,2,37.6669,0,0,7,0.004,1
print_tokens2,1,bb-lemon,3,get_token,3,37.8202,0,0,2,0.004,1
print_tokens2,1,bb-lemon,3,get_token,4,37.8497,0,0,0,0.056,0
print_tokens2,1,bb-lemon,3,print_token,0,5.9441,0,0.004,15,0.004,1
print_tokens2,1,bb-lemon,3,print_token,1,6.48654,0,0,5,0.008,1
print_tokens2,1,bb-lemon,3,print_token,2,7.47412,0,0,0,0.156,0
print_tokens2,1,bb-lemon,3,is_eof_token,0,0,0,0,0,0,0
schedule2,1,cc-lemon,1,enqueue,0,0.5,0,0,0,0,0
schedule2,1,cc-lemon,1,main,0,1.04857e+06,0,0,1,0,1
schedule2,1,cc-lemon,1,main,1,1.04857e+06,0,0,0,0.004,0
schedule2,1,cc-lemon,1,get_command,0,10.9608,0,0,0,0,0
schedule2,1,cc-lemon,1,exit_here,0,0,0,0,0,0,0
schedule2,1,cc-lemon,1,new_job,0,0.625767,0,0,0,0,0
schedule2,1,cc-lemon,1,upgrade_prio,0,0.053125,0,0,0,0,0
schedule2,1,cc-lemon,1,block,0,0.666667,0,0,0,0,0
schedule2,1,cc-lemon,1,unblock,0,0.10625,0,0,0,0,0
schedule2,1,cc-lemon,1,quantum_expire,0,0.32,0,0,0,0,0
schedule2,1,cc-lemon,1,finish,0,0.666667,0,0,0,0,0
schedule2,1,cc-lemon,1,flush,0,21.25,0,0,0,0,0
schedule2,1,cc-lemon,1,reschedule,0,0,0,0,0,0,0
schedule2,1,cc-lemon,1,schedule,0,3.43627,0,0,2,0,1
schedule2,1,cc-lemon,1,schedule,1,3.55392,0,0,0,0,0
schedule2,1,bb-lemon,1,enqueue,0,0.892157,0,0,1,0,1
schedule2,1,bb-lemon,1,enqueue,1,1.04902,0,0,0,0,0
schedule2,1,bb-lemon,1,main,0,61.9968,0,0,3,0,1
schedule2,1,bb-lemon,1,main,1,62.9967,0,0,0,0.024,0
schedule2,1,bb-lemon,1,get_command,0,10.9608,0,0,0,0,0
schedule2,1,bb-lemon,1,exit_here,0,0,0,0,0,0,0
schedule2,1,bb-lemon,1,new_job,0,0.871166,0,0,1,0,1
schedule2,1,bb-lemon,1,new_job,1,0.969325,0,0,0,0,0
schedule2,1,bb-lemon,1,upgrade_prio,0,3.00208,0,0.004,8,0,1
schedule2,1,bb-lemon,1,upgrade_prio,1,3.26771,0,0,2,0,1
schedule2,1,bb-lemon,1,upgrade_prio,2,3.37396,0,0,1,0,1
schedule2,1,bb-lemon,1,upgrade_prio,3,3.42708,0,0,0,0.008,0
schedule2,1,bb-lemon,1,block,0,0.666667,0,0,0,0,0
schedule2,1,bb-lemon,1,unblock,0,5.50208,0,0,3,0,1
schedule2,1,bb-lemon,1,unblock,1,5.74792,0,0,1,0.004,1
schedule2,1,bb-lemon,1,unblock,2,5.85417,0,0,0,0.004,0
schedule2,1,bb-lemon,1,quantum_expire,0,0.64,0,0,1,0.004,1
schedule2,1,bb-lemon,1,quantum_expire,1,0.96,0,0,0,0,0
schedule2,1,bb-lemon,1,finish,0,0.666667,0,0,0,0,0
schedule2,1,bb-lemon,1,flush,0,0.666667,0,0,0,0,0
schedule2,1,bb-lemon,1,get_current,0,7.50476,0,0,7,0,1
schedule2,1,bb-lemon,1,get_current,1,7.69048,0,0,1,0,1
schedule2,1,bb-lemon,1,get_current,2,7.72857,0,0,0,0.012,0
schedule2,1,bb-lemon,1,reschedule,0,0.784314,0,0,1,0,1
schedule2,1,bb-lemon,1,reschedule,1,1.09804,0,0,0,0,0
schedule2,1,bb-lemon,1,schedule,0,1.0049,0,0,3,0,1
schedule2,1,bb-lemon,1,schedule,1,1.16176,0,0,1,0,1
schedule2,1,bb-lemon,1,schedule,2,1.20098,0,0,0,0,0
schedule2,1,bb-lemon,1,put_end,0,0.5,0,0,0,0,0
schedule2,1,bb-lemon,1,get_process,0,2.95192,0,0,5,0,1
schedule2,1,bb-lemon,1,get_process,1,3.19231,0,0,1,0,1
schedule2,1,bb-lemon,1,get_process,2,3.29808,0,0,0,0,0
schedule2,1,cc-lemon,2,enqueue,0,0.5,0,0,0,0,0
schedule2,1,cc-lemon,2,main,0,1.04857e+06,0,0,1,0,1
schedule2,1,cc-lemon,2,main,1,1.04857e+06,0,0,0,0,0
schedule2,1,cc-lemon,2,get_command,0,10.9608,0,0,0,0,0
schedule2,1,cc-lemon,2,exit_here,0,0,0,0,0,0,0
schedule2,1,cc-lemon,2,new_job,0,0.625767,0,0,0,0,0
schedule2,1,cc-lemon,2,upgrade_prio,0,0.053125,0,0,0,0,0
schedule2,1,cc-lemon,2,block,0,0.666667,0,0,0,0,0
schedule2,1,cc-lemon,2,unblock,0,0.10625,0,0,0,0,0
schedule2,1,cc-lemon,2,quantum_expire,0,0.32,0,0,0,0,0
schedule2,1,cc-lemon,2,finish,0,0.666667,0,0,0,0,0
schedule2,1,cc-lemon,2,flush,0,21.25,0,0,0,0,0
schedule2,1,cc-lemon,2,reschedule,0,0,0,0,0,0,0
schedule2,1,cc-lemon,2,schedule,0,3.43627,0,0,2,0,1
schedule2,1,cc-lemon,2,schedule,1,3.55392,0,0,0,0,0
schedule2,1,bb-lemon,2,enqueue,0,0.892157,0,0,1,0,1
schedule2,1,bb-lemon,2,enqueue,1,1.04902,0,0,0,0.004,0
schedule2,1,bb-lemon,2,main,0,61.9968,0,0,3,0.004,1
schedule2,1,bb-lemon,2,main,1,62.9967,0,0,0,0.024,0
schedule2,1,bb-lemon,2,get_command,0,10.9608,0,0,0,0,0
schedule2,1,bb-lemon,2,exit_here,0,0,0,0,0,0,0
schedule2,1,bb-lemon,2,new_job,0,0.871166,0,0,1,0,1
schedule2,1,bb-lemon,2,new_job,1,0.969325,0,0,0,0,0
schedule2,1,bb-lemon,2,upgrade_prio,0,3.00208,0,0,8,0,1
schedule2,1,bb-lemon,2,upgrade_prio,1,3.26771,0,0,2,0,1
schedule2,1,bb-lemon,2,upgrade_prio,2,3.37396,0,0,1,0,1
schedule2,1,bb-lemon,2,upgrade_prio,3,3.42708,0,0.004,0,0.004,0
schedule2,1,bb-lemon,2,block,0,0.666667,0,0,0,0,0
schedule2,1,bb-lemon,2,unblock,0,5.50208,0,0,3,0,1
schedule2,1,bb-lemon,2,unblock,1,5.74792,0,0,1,0,1
schedule2,1,bb-lemon,2,unblock,2,5.85417,0,0,0,0.008,0
schedule2,1,bb-lemon,2,quantum_expire,0,0.64,0,0,1,0,1
schedule2,1,bb-lemon,2,quantum_expire,1,0.96,0,0,0,0,0
schedule2,1,bb-lemon,2,finish,0,0.666667,0,0,0,0,0
schedule2,1,bb-lemon,2,flush,0,0.666667,0,0,0,0,0
schedule2,1,bb-lemon,2,get_current,0,7.50476,0,0,7,0,1
schedule2,1,bb-lemon,2,get_current,1,7.69048,0,0,1,0.004,1
schedule2,1,bb-lemon,2,get_current,2,7.72857,0,0,0,0.012,0
schedule2,1,bb-lemon,2,reschedule,0,0.784314,0,0,1,0,1
schedule2,1,bb-lemon,2,reschedule,1,1.09804,0,0,0,0,0
schedule2,1,bb-lemon,2,schedule,0,1.0049,0,0,3,0,1
schedule2,1,bb-lemon,2,schedule,1,1.16176,0,0,1,0,1
schedule2,1,bb-lemon,2,schedule,2,1.20098,0,0,0,0.004,0
schedule2,1,bb-lemon,2,put_end,0,0.5,0,0,0,0,0
schedule2,1,bb-lemon,2,get_process,0,2.95192,0,0,5,0.004,1
schedule2,1,bb-lemon,2,get_process,1,3.19231,0,0,1,0,1
schedule2,1,bb-lemon,2,get_process,2,3.29808,0,0,0,0,0
schedule2,1,cc-lemon,3,enqueue,0,0.5,0,0,0,0,0
schedule2,1,cc-lemon,3,main,0,1.04857e+06,0,0,1,0,1
schedule2,1,cc-lemon,3,main,1,1.04857e+06,0,0,0,0.004,0
schedule2,1,cc-lemon,3,get_command,0,10.9608,0,0,0,0,0
schedule2,1,cc-lemon,3,exit_here,0,0,0,0,0,0,0
schedule2,1,cc-lemon,3,new_job,0,0.625767,0,0,0,0,0
schedule2,1,cc-lemon,3,upgrade_prio,0,0.053125,0,0,0,0,0
schedule2,1,cc-lemon,3,block,0,0.666667,0,0,0,0,0
schedule2,1,cc-lemon,3,unblock,0,0.10625,0,0,0,0,0
schedule2,1,cc-lemon,3,quantum_expire,0,0.32,0,0,0,0,0
schedule2,1,cc-lemon,3,finish,0,0.666667,0,0,0,0,0
schedule2,1,cc-lemon,3,flush,0,21.25,0,0,0,0,0
schedule2,1,cc-lemon,3,reschedule,0,0,0,0,0,0,0
schedule2,1,cc-lemon,3,schedule,0,3.43627,0,0,2,0,1
schedule2,1,cc-lemon,3,schedule,1,3.55392,0,0,0,0,0
schedule2,1,bb-lemon,3,enqueue,0,0.892157,0,0,1,0,1
schedule2,1,bb-lemon,3,enqueue,1,1.04902,0,0,0,0,0
schedule2,1,bb-lemon,3,main,0,61.9968,0,0,3,0.004,1
schedule2,1,bb-lemon,3,main,1,62.9967,0,0,0,0.024,0
schedule2,1,bb-lemon,3,get_command,0,10.9608,0,0,0,0,0
schedule2,1,bb-lemon,3,exit_here,0,0,0,0,0,0,0
schedule2,1,bb-lemon,3,new_job,0,0.871166,0,0,1,0,1
schedule2,1,bb-lemon,3,new_job,1,0.969325,0,0,0,0.004,0
schedule2,1,bb-lemon,3,upgrade_prio,0,3.00208,0,0,8,0,1
schedule2,1,bb-lemon,3,upgrade_prio,1,3.26771,0,0,2,0,1
schedule2,1,bb-lemon,3,upgrade_prio,2,3.37396,0,0,1,0,1
schedule2,1,bb-lemon,3,upgrade_prio,3,3.42708,0,0,0,0.008,0
schedule2,1,bb-lemon,3,block,0,0.666667,0,0,0,0,0
schedule2,1,bb-lemon,3,unblock,0,5.50208,0,0,3,0,1
schedule2,1,bb-lemon,3,unblock,1,5.74792,0,0,1,0,1
schedule2,1,bb-lemon,3,unblock,2,5.85417,0,0,0,0.004,0
schedule2,1,bb-lemon,3,quantum_expire,0,0.64,0,0,1,0,1
schedule2,1,bb-lemon,3,quantum_expire,1,0.96,0,0,0,0,0
schedule2,1,bb-lemon,3,finish,0,0.666667,0,0,0,0,0
schedule2,1,bb-lemon,3,flush,0,0.666667,0,0,0,0,0
schedule2,1,bb-lemon,3,get_current,0,7.50476,0,0,7,0,1
schedule2,1,bb-lemon,3,get_current,1,7.69048,0,0,1,0,1
schedule2,1,bb-lemon,3,get_current,2,7.72857,0,0,0,0.012,0
schedule2,1,bb-lemon,3,reschedule,0,0.784314,0,0,1,0,1
schedule2,1,bb-lemon,3,reschedule,1,1.09804,0,0,0,0,0
schedule2,1,bb-lemon,3,schedule,0,1.0049,0,0,3,0,1
schedule2,1,bb-lemon,3,schedule,1,1.16176,0,0,1,0,1
schedule2,1,bb-lemon,3,schedule,2,1.20098,0,0,0,0,0
schedule2,1,bb-lemon,3,put_end,0,0.5,0,0,0,0,0
schedule2,1,bb-lemon,3,get_process,0,2.95192,0,0,5,0,1
schedule2,1,bb-lemon,3,get_process,1,3.19231,0,0,1,0,1
schedule2,1,bb-lemon,3,get_process,2,3.29808,0,0,0,0,0
tot_info,1,cc-lemon,1,main,0,22.6503,0,0,7,0.004,1
tot_info,1,cc-lemon,1,main,1,22.699,0,0,3,0,1
tot_info,1,cc-lemon,1,main,2,23.1344,0,0,1,0,1
tot_info,1,cc-lemon,1,main,3,23.2148,0,0,0,0.012,0
tot_info,1,cc-lemon,1,InfoTbl,0,0.931411,0,0,1,0,1
tot_info,1,cc-lemon,1,InfoTbl,1,1.24391,0,0,1,0,3
tot_info,1,cc-lemon,1,InfoTbl,2,1.24476,0,0,0,0.004,0
tot_info,1,cc-lemon,1,QChiSq,0,0,0,0,0,0,0
tot_info,1,cc-lemon,1,LGamma,0,0,0,0,0,0,0
tot_info,1,cc-lemon,1,QGamma,0,0.307692,0,0,0,0,0
tot_info,1,bb-lemon,1,main,0,71.7872,0,0,8,0.004,1
tot_info,1,bb-lemon,1,main,1,71.8362,0,0,1,0.004,1
tot_info,1,bb-lemon,1,main,2,71.8438,0,0,2,0.004,1
tot_info,1,bb-lemon,1,main,3,71.9242,0,0,0,0.112,0
tot_info,1,bb-lemon,1,InfoTbl,0,3.88575,0,0,2,0.004,1
tot_info,1,bb-lemon,1,InfoTbl,1,4.19885,0,0,0,0.172,0
tot_info,1,bb-lemon,1,QChiSq,0,0,0,0,0,0,0
tot_info,1,bb-lemon,1,LGamma,0,0,0,0,0,0,0
tot_info,1,bb-lemon,1,QGamma,0,20.0462,0,0,1,0,1
tot_info,1,bb-lemon,1,QGamma,1,20.2308,0,0,0,0,0
tot_info,1,cc-lemon,2,main,0,22.6503,0,0,7,0,1
tot_info,1,cc-lemon,2,main,1,22.699,0,0,3,0,1
tot_info,1,cc-lemon,2,main,2,23.1344,0,0,1,0,1
tot_info,1,cc-lemon,2,main,3,23.2148,0,0,0,0.012,0
tot_info,1,cc-lemon,2,InfoTbl,0,0.931411,0,0,1,0,1
tot_info,1,cc-lemon,2,InfoTbl,1,1.24391,0,0,1,0,3
tot_info,1,cc-lemon,2,InfoTbl,2,1.24476,0,0,0,0.004,0
tot_info,1,cc-lemon,2,QChiSq,0,0,0,0,0,0,0
tot_info,1,cc-lemon,2,LGamma,0,0,0,0,0,0,0
tot_info,1,cc-lemon,2,QGamma,0,0.307692,0,0,0,0,0
tot_info,1,bb-lemon,2,main,0,71.7872,0,0,8,0.004,1
tot_info,1,bb-lemon,2,main,1,71.8362,0,0,1,0.008,1
tot_info,1,bb-lemon,2,main,2,71.8438,0,0,2,0.004,1
tot_info,1,bb-lemon,2,main,3,71.9242,0,0,0,0.108,0
tot_info,1,bb-lemon,2,InfoTbl,0,3.88575,0,0,2,0.004,1
tot_info,1,bb-lemon,2,InfoTbl,1,4.19885,0,0,0,0.172,0
tot_info,1,bb-lemon,2,QChiSq,0,0,0,0,0,0,0
tot_info,1,bb-lemon,2,LGamma,0,0,0,0,0,0,0
tot_info,1,bb-lemon,2,QGamma,0,20.0462,0,0,1,0,1
tot_info,1,bb-lemon,2,QGamma,1,20.2308,0,0,0,0,0
tot_info,1,cc-lemon,3,main,0,22.6503,0,0,7,0,1
tot_info,1,cc-lemon,3,main,1,22.699,0,0.004,3,0,1
tot_info,1,cc-lemon,3,main,2,23.1344,0,0,1,0,1
tot_info,1,cc-lemon,3,main,3,23.2148,0,0,0,0.012,0
tot_info,1,cc-lemon,3,InfoTbl,0,0.931411,0,0,1,0,1
tot_info,1,cc-lemon,3,InfoTbl,1,1.24391,0,0,1,0,3
tot_info,1,cc-lemon,3,InfoTbl,2,1.24476,0,0,0,0.004,0
tot_info,1,cc-lemon,3,QChiSq,0,0,0,0,0,0,0
tot_info,1,cc-lemon,3,LGamma,0,0,0,0,0,0,0
tot_info,1,cc-lemon,3,QGamma,0,0.307692,0,0,0,0,0
tot_info,1,bb-lemon,3,main,0,71.7872,0,0,8,0.004,1
tot_info,1,bb-lemon,3,main,1,71.8362,0,0,1,0,1
tot_info,1,bb-lemon,3,main,2,71.8438,0,0.004,2,0,1
tot_info,1,bb-lemon,3,main,3,71.9242,0,0,0,0.108,0
tot_info,1,bb-lemon,3,InfoTbl,0,3.88575,0,0,2,0.004,1
tot_info,1,bb-lemon,3,InfoTbl,1,4.19885,0,0,0,0.168,0
tot_info,1,bb-lemon,3,QChiSq,0,0,0,0,0,0,0
tot_info,1,bb-lemon,3,LGamma,0,0,0,0,0,0,0
tot_info,1,bb-lemon,3,QGamma,0,20.0462,0,0,1,0,1
tot_info,1,bb-lemon,3,QGamma,1,20.2308,0,0,0,0.004,0
bash,1,cc-lemon,1,main,0,393227,0,0.004,20,0.112,1
bash,1,cc-lemon,1,main,1,393228,0,0,7,0.124,1
bash,1,cc-lemon,1,main,2,393228,0,0,3,0.132,1
bash,1,cc-lemon,1,main,3,393228,0,0,1,0.372,2
bash,1,cc-lemon,1,main,4,393228,0,0.004,1,0.128,1
bash,1,cc-lemon,1,main,5,393228,0,0,0,4.212,0
bash,1,cc-lemon,1,disable_priv_mode,0,0,0,0,0,0,0
bash,1,cc-lemon,1,exit_shell,0,1,0,0,0,0,0
bash,1,cc-lemon,1,maybe_make_restricted,0,0.880952,0,0,0,0,0
bash,1,cc-lemon,1,unbind_args,0,0,0,0,0,0,0
bash,1,cc-lemon,1,get_current_user_info,0,0.367816,0,0,0,0,0
bash,1,cc-lemon,1,run_one_command,0,0.686275,0,0,0,0,0
bash,1,cc-lemon,1,show_shell_usage,0,23.0312,0,0,0,0.004,0
bash,1,cc-lemon,1,reader_loop,0,12.7442,0,0.004,1,0,6
bash,1,cc-lemon,1,reader_loop,1,18.8837,0,0,0,0,0
bash,1,cc-lemon,1,read_command,0,1.73077,0,0,2,0,1
bash,1,cc-lemon,1,read_command,1,1.96154,0,0,1,0,1
bash,1,cc-lemon,1,read_command,2,2.11538,0,0,0,0.004,0
bash,1,cc-lemon,1,parse_command,0,1.44936,0,0,1,0,1
bash,1,cc-lemon,1,parse_command,1,1.47882,0,0,0,0,0
bash,1,cc-lemon,1,alrm_catcher,0,0,0,0,0,0,0
bash,1,cc-lemon,1,main,0,1.04861e+06,0,0,0,0.028,0
bash,1,cc-lemon,1,array_create,0,0,0,0,0,0,0
bash,1,cc-lemon,1,copy_string_array,0,13.35,0,0,0,0,0
bash,1,cc-lemon,1,array_add,0,0.5,0,0,0,0,0
bash,1,cc-lemon,1,array_free,0,0.666667,0,0,0,0,0
bash,1,cc-lemon,1,find_directive,0,10.8333,0,0,0,0,0
bash,1,cc-lemon,1,extract_info,0,150.799,0,0,0,0.024,0
bash,1,cc-lemon,1,free_defs,0,232.9,0,0,0,0,0
bash,1,cc-lemon,1,strip_whitespace,0,0,0,0,0,0,0
bash,1,cc-lemon,1,remove_trailing_whitespace,0,0,0,0,0,0,0
bash,1,cc-lemon,1,get_arg,0,0.0885609,0,0,0,0,0
bash,1,cc-lemon,1,must_be_building,0,0.0885609,0,0,0,0,0
bash,1,cc-lemon,1,current_builtin,0,0,0,0,0,0,0
bash,1,cc-lemon,1,add_documentation,0,1.08824,0,0,0,0,0
bash,1,cc-lemon,1,builtin_handler,0,19.6236,0,0,0,0,0
bash,1,cc-lemon,1,function_handler,0,0.0885609,0,0,0,0,0
bash,1,cc-lemon,1,docname_handler,0,0.0885609,0,0,0,0,0
bash,1,cc-lemon,1,short_doc_handler,0,0.0885609,0,0,0,0,0
bash,1,cc-lemon,1,depends_on_handler,0,0.380952,0,0,0,0,0
bash,1,cc-lemon,1,produces_handler,0,0.386029,0,0,1,0,1
bash,1,cc-lemon,1,produces_handler,1,0.518382,0,0,0,0,0
bash,1,cc-lemon,1,end_handler,0,0,0,0,0,0,0
bash,1,cc-lemon,1,line_error,0,0.0592593,0,0,0,0,0
bash,1,cc-lemon,1,file_error,0,0,0,0,0,0,0
bash,1,cc-lemon,1,copy_builtin,0,1.24999,0,0,0,0,0
bash,1,cc-lemon,1,save_builtin,0,0.380952,0,0,0,0,0
bash,1,cc-lemon,1,write_file_headers,0,13.95,0,0,0,0,0
bash,1,cc-lemon,1,write_file_footers,0,12.75,0,0,0,0,0
bash,1,cc-lemon,1,write_builtins,0,1007.9,0,0,0,0.104,0
bash,1,cc-lemon,1,write_longdocs,0,197.176,0,0,0,0,0
bash,1,cc-lemon,1,write_ifdefs,0,13.35,0,0,0,0,0
bash,1,cc-lemon,1,write_endifs,0,13.35,0,0,0,0,0
bash,1,cc-lemon,1,write_documentation,0,86.2661,0,0,0,0.004,0
bash,1,cc-lemon,1,xmalloc,0,0,0,0,0,0,0
bash,1,cc-lemon,1,memory_error_and_abort,0,0,0,0,0,0,0
bash,1,cc-lemon,1,yyparse,0,49.2198,0,0,10,0.124,1
bash,1,cc-lemon,1,yyparse,1,49.2339,0,0.004,1,0.848,4
bash,1,cc-lemon,1,yyparse,2,49.2413,0,0,0,59.26,0
bash,1,cc-lemon,1,gather_here_documents,0,21.25,0,0,0,0,0
bash,1,cc-lemon,1,initialize_bash_input,0,0.666667,0,0,0,0,0
bash,1,cc-lemon,1,init_yy_io,0,1.33333,0,0,0,0,0
bash,1,cc-lemon,1,yy_getc,0,0,0,0,0,0,0
bash,1,cc-lemon,1,yy_ungetc,0,0,0,0,0,0,0
bash,1,cc-lemon,1,input_file_descriptor,0,0.583333,0,0,0,0,0
bash,1,cc-lemon,1,with_input_from_stdin,0,0.538462,0,0,0,0,0
bash,1,cc-lemon,1,with_input_from_string,0,1.33333,0,0,0,0,0
bash,1,cc-lemon,1,with_input_from_stream,0,1.33333,0,0,0,0,0
bash,1,cc-lemon,1,yy_stream_unget,0,0,0,0,0,0,0
bash,1,cc-lemon,1,push_stream,0,0,0,0,0,0,0
bash,1,cc-lemon,1,pop_stream,0,1.76923,0,0,0,0,0
bash,1,cc-lemon,1,read_secondary_line,0,1253.69,0,0,0,0,0
bash,1,cc-lemon,1,execute_prompt_command,0,1.25,0,0,0,0,0
bash,1,cc-lemon,1,reset_parser,0,35.8333,0,0,0,0,0
bash,1,cc-lemon,1,find_reserved_word,0,7.16667,0,0,0,0,0
bash,1,cc-lemon,1,decode_prompt_string,0,34.2882,0,0,0,0.112,0
bash,1,cc-lemon,1,yyerror,0,1.4552,0,0,8,0,1
