application,version,instrumentor,trial,function,nodes,arcs,maxIterations,initialMaxDepth,maxDepthIncrement,finalMaxDepth,initialTrianglesSize,triangleTime,numProbe,objectiveValue,totalIpTime,totalTriangleTime
bash,4,cc-lemon,1,hostname_completion_function,51,79,200,1,1,7,50,0.004,8,3.45461,0,0.008
bash,4,cc-lemon,1,snarf_hosts_from_file,39,76,200,1,1,7,18,0.004,6,19.4796,0,0.012
bash,4,cc-lemon,1,command_word_completion_function,80,127,200,1,1,7,109,0.02,30,37.8262,0,0.144
bash,4,cc-lemon,1,bash_ignore_filenames,1,0,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,_ignore_completion_names,21,30,200,1,1,7,10,0,5,17.8367,0,0
bash,4,cc-lemon,1,test_for_directory,3,3,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,glob_complete_word,8,10,200,1,1,7,5,0,2,0.588235,0,0
bash,4,cc-lemon,1,alias_expand_line,12,18,200,1,1,7,8,0,4,1.03922,0,0
bash,4,cc-lemon,1,history_expand_line,14,21,200,1,1,7,14,0,5,1.41176,0,0
bash,4,cc-lemon,1,tcsh_magic_space,3,3,200,1,1,7,1,0,1,0.380952,0,0
bash,4,cc-lemon,1,history_and_alias_expand_line,15,23,200,1,1,7,18,0,6,2.04082,0,0.004
bash,4,cc-lemon,1,shell_expand_line,22,33,200,1,1,7,43,0,9,2.51837,0,0.004
bash,4,cc-lemon,1,filename_completion_ignore,3,3,200,1,1,7,1,0,1,0.666667,0,0
bash,4,cc-lemon,1,name_is_acceptable,8,12,200,1,1,7,1,0,1,4.25,0,0.004
bash,4,cc-lemon,1,bash_directory_completion_hook,16,24,200,1,1,7,20,0,7,1.76423,0,0.004
bash,4,cc-lemon,1,dynamic_complete_history,4,4,200,1,1,7,1,0,1,0.380952,0,0
bash,4,cc-lemon,1,history_completion_generator,29,42,200,1,1,7,33,0.004,8,50.6296,0,0.008
bash,4,cc-lemon,1,bash_complete_username,1,0,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,bash_possible_username_completions,1,0,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,bash_complete_filename,1,0,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,bash_possible_filename_completions,1,0,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,bash_complete_hostname,1,0,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,bash_possible_hostname_completions,1,0,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,bash_complete_variable,1,0,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,bash_possible_variable_completions,1,0,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,bash_complete_command,1,0,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,bash_possible_command_completions,1,0,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,bash_glob_expand_word,1,0,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,bash_glob_list_expansions,1,0,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,bash_dequote_filename,11,18,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,bash_quote_filename,23,35,200,1,1,7,32,0,8,8.23913,0,0
bash,4,cc-lemon,1,ansicstr,94,177,200,1,1,7,3,0,3,0.488249,0,0
bash,4,cc-lemon,1,free_array_members,6,8,200,1,1,7,1,0,1,12.75,0,0
bash,4,cc-lemon,1,free_array,7,9,200,1,1,7,3,0,2,13.35,0,0
bash,4,cc-lemon,1,copy_array,7,9,200,1,1,7,1,0,1,21.25,0,0
bash,4,cc-lemon,1,qsort_string_compare,1,0,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,sort_char_array,3,3,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,word_list_to_argv,13,18,200,1,1,7,2,0,1,12.5294,0,0
bash,4,cc-lemon,1,argv_to_word_list,16,24,200,1,1,7,4,0,3,6.3211,0,0
bash,4,cc-lemon,1,strsub,29,42,200,1,1,7,12,0,4,31.2929,0,0
bash,4,cc-lemon,1,strindex,13,18,200,1,1,7,6,0,3,11.25,0,0
bash,4,cc-lemon,1,set_default_locale,3,3,200,1,1,7,1,0,1,0.666667,0,0
bash,4,cc-lemon,1,set_default_locale_vars,20,31,200,1,1,7,30,0,7,2.125,0,0.004
bash,4,cc-lemon,1,set_locale_var,33,53,200,1,1,7,24,0,13,1.4044,0,0
bash,4,cc-lemon,1,get_locale_var,3,3,200,1,1,7,1,0,1,0.380952,0,0
bash,4,cc-lemon,1,localetrans,18,31,200,1,1,7,11,0,5,0.58871,0,0
bash,4,cc-lemon,1,file_status,8,13,200,1,1,7,1,0,1,0.126984,0,0
bash,4,cc-lemon,1,executable_file,8,13,200,1,1,7,1,0,1,0.126984,0,0
bash,4,cc-lemon,1,is_directory,7,11,200,1,1,7,1,0,1,0.117647,0,0
bash,4,cc-lemon,1,find_user_command,1,0,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,find_path_file,1,0,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,search_for_command,22,36,200,1,1,7,25,0,9,1.70575,0,0.004
bash,4,cc-lemon,1,user_command_matches,39,60,200,1,1,7,34,0.004,10,2.9162,0,0.004
bash,4,cc-lemon,1,find_user_command_internal,7,10,200,1,1,7,2,0,2,0.338462,0,0
bash,4,cc-lemon,1,find_in_path_element,28,45,200,1,1,7,37,0.004,8,2.22549,0,0.004
bash,4,cc-lemon,1,find_user_command_in_path,38,61,200,1,1,7,31,0,12,4.24515,0,0
bash,4,cc-lemon,1,redirection_error,23,35,200,1,1,7,34,0,10,1.94714,0,0.004
bash,4,cc-lemon,1,redirection_expand,5,6,200,1,1,7,2,0,2,0.617647,0,0
bash,4,cc-lemon,1,do_redirections,12,17,200,1,1,7,12,0,4,11.2308,0,0.004
bash,4,cc-lemon,1,do_redirection_internal,139,237,200,1,1,7,372,0.06,58,2.9325,0.016,0.912
bash,4,cc-lemon,1,add_undo_redirect,5,6,200,1,1,7,2,0,2,0.68,0,0
bash,4,cc-lemon,1,xmalloc,5,6,200,1,1,7,3,0,2,0.517857,0,0
bash,4,cc-lemon,1,xrealloc,8,10,200,1,1,7,6,0,3,0.892857,0,0
bash,4,cc-lemon,1,xfree,3,3,200,1,1,7,1,0,1,0.666667,0,0
bash,4,cc-lemon,1,alias_builtin,25,38,200,1,1,7,16,0,7,9.62595,0,0
bash,4,cc-lemon,1,unalias_builtin,14,19,200,1,1,7,6,0,4,4.54412,0,0
bash,4,cc-lemon,1,bind_builtin,68,109,200,1,1,7,239,0.016,29,3.1893,0.004,0.128
bash,4,cc-lemon,1,break_builtin,7,9,200,1,1,7,6,0,3,1.58333,0,0
bash,4,cc-lemon,1,continue_builtin,6,8,200,1,1,7,4,0,3,1.58333,0,0
bash,4,cc-lemon,1,builtin_builtin,5,6,200,1,1,7,2,0,2,0.617647,0,0
bash,4,cc-lemon,1,cd_builtin,126,198,200,1,1,7,163,0.096,36,2.52953,0.004,0.456
bash,4,cc-lemon,1,bindpwd,12,17,200,1,1,7,10,0,4,1.5,0,0
bash,4,cc-lemon,1,pwd_builtin,11,16,200,1,1,7,4,0,3,0.602941,0,0
bash,4,cc-lemon,1,change_to_directory,23,33,200,1,1,7,42,0,10,1.18182,0,0.004
bash,4,cc-lemon,1,command_builtin,26,38,200,1,1,7,21,0,10,57.3419,0,0.004
bash,4,cc-lemon,1,restore_path,4,4,200,1,1,7,1,0,1,0.380952,0,0
bash,4,cc-lemon,1,builtin_error,4,5,200,1,1,7,1,0,1,0.0368664,0,0
bash,4,cc-lemon,1,builtin_usage,4,5,200,1,1,7,1,0,1,0.0368664,0,0
bash,4,cc-lemon,1,no_args,3,3,200,1,1,7,1,0,1,0.666667,0,0
bash,4,cc-lemon,1,bad_option,1,0,200,1,1,7,0,0,0,0,0.004,0
bash,4,cc-lemon,1,no_options,6,8,200,1,1,7,3,0,2,0.0736648,0,0
bash,4,cc-lemon,1,make_builtin_argv,1,0,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,remember_args,12,17,200,1,1,7,5,0,3,26.375,0,0
bash,4,cc-lemon,1,push_context,3,3,200,1,1,7,1,0,1,0.5,0,0
bash,4,cc-lemon,1,push_dollar_vars,3,3,200,1,1,7,1,0,1,0.5,0,0
bash,4,cc-lemon,1,pop_context,3,3,200,1,1,7,1,0,1,0.5,0,0
bash,4,cc-lemon,1,pop_dollar_vars,3,3,200,1,1,7,1,0,1,0.5,0,0
bash,4,cc-lemon,1,dispose_saved_dollar_vars,3,3,200,1,1,7,1,0,1,0.5,0.004,0
bash,4,cc-lemon,1,get_numeric_arg,10,14,200,1,1,7,7,0,4,1.125,0,0
bash,4,cc-lemon,1,get_working_directory,13,18,200,1,1,7,10,0,4,1.22535,0,0
bash,4,cc-lemon,1,set_working_directory,3,3,200,1,1,7,1,0,1,0.666667,0,0
bash,4,cc-lemon,1,get_job_spec,40,64,200,1,1,7,14,0,7,3.80885,0,0
bash,4,cc-lemon,1,display_signal_list,40,64,200,1,1,7,28,0.004,16,40.2321,0,0.016
bash,4,cc-lemon,1,builtin_address_internal,15,23,200,1,1,7,1,0,1,5.50088,0,0
bash,4,cc-lemon,1,find_shell_builtin,13,19,200,1,1,7,1,0,1,5.50088,0,0
bash,4,cc-lemon,1,builtin_address,13,19,200,1,1,7,1,0,1,5.50088,0,0
bash,4,cc-lemon,1,find_special_builtin,14,20,200,1,1,7,1,0,1,5.50088,0,0
bash,4,cc-lemon,1,initialize_shell_builtins,1,0,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,shell_builtin_compare,3,3,200,1,1,7,1,0,1,0.380952,0,0
bash,4,cc-lemon,1,single_quote,8,11,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,double_quote,8,14,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,backslash_quote,10,37,200,1,1,7,0,0,0,0,0,0.004
bash,4,cc-lemon,1,declare_builtin,1,0,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,local_builtin,4,4,200,1,1,7,1,0,1,0.380952,0,0
bash,4,cc-lemon,1,declare_internal,114,176,200,1,1,7,52,0.04,28,7.48759,0,0.2
bash,4,cc-lemon,1,echo_builtin,52,80,200,1,1,7,32,0.004,9,91.4899,0,0.008
bash,4,cc-lemon,1,enable_builtin,118,178,200,1,1,7,39,0.02,25,53.4144,0,0.056
bash,4,cc-lemon,1,eval_builtin,4,5,200,1,1,7,1,0,1,0.235294,0,0
bash,4,cc-lemon,1,maybe_execute_file,1,0,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,_evalfile,37,55,200,1,1,7,46,0.004,15,2.33532,0.04,0.016
bash,4,cc-lemon,1,fc_execute_file,1,0,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,source_file,1,0,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,parse_and_execute_cleanup,3,3,200,1,1,7,1,0,1,0.666667,0,0
bash,4,cc-lemon,1,parse_and_execute,80,126,200,1,1,7,113,0.064,19,14.8899,0,0.272
bash,4,cc-lemon,1,exec_builtin,45,66,200,1,1,7,137,0.008,18,65.2661,0,0.04
bash,4,cc-lemon,1,exit_builtin,3,3,200,1,1,7,1,0,1,0.0592593,0,0
bash,4,cc-lemon,1,logout_builtin,4,4,200,1,1,7,1,0,1,0.380952,0,0
bash,4,cc-lemon,1,exit_or_logout,15,21,200,1,1,7,6,0,3,0.87234,0,0
bash,4,cc-lemon,1,fc_builtin,100,158,200,1,1,7,190,0.024,35,60.5515,0.004,0.132
bash,4,cc-lemon,1,fc_gethnum,16,24,200,1,1,7,3,0,3,3.51835,0,0
bash,4,cc-lemon,1,fg_builtin,11,15,200,1,1,7,2,0,2,0.608696,0,0
bash,4,cc-lemon,1,bg_builtin,5,6,200,1,1,7,2,0,2,0.588235,0,0
bash,4,cc-lemon,1,fg_bg,16,23,200,1,1,7,6,0,4,0.840659,0,0
bash,4,cc-lemon,1,hash_builtin,43,64,200,1,1,7,29,0.004,15,74.067,0,0.012
bash,4,cc-lemon,1,help_builtin,39,57,200,1,1,7,31,0.004,13,2381.29,0,0.012
bash,4,cc-lemon,1,history_builtin,74,121,200,1,1,7,79,0.008,24,3.52005,0,0.028
bash,4,cc-lemon,1,jobs_builtin,39,61,200,1,1,7,18,0.004,12,66.3978,0,0.008
bash,4,cc-lemon,1,disown_builtin,41,61,200,1,1,7,26,0.004,15,79.2118,0,0.008
bash,4,cc-lemon,1,kill_builtin,56,86,200,1,1,7,26,0.008,17,10.8523,0,0.032
bash,4,cc-lemon,1,let_builtin,8,10,200,1,1,7,1,0,1,0.346154,0,0
bash,4,cc-lemon,1,pushd_builtin,80,122,200,1,1,7,37,0.004,22,6.09771,0,0.02
bash,4,cc-lemon,1,popd_builtin,41,65,200,1,1,7,19,0,7,6.57541,0,0
bash,4,cc-lemon,1,dirs_builtin,74,114,200,1,1,7,77,0.008,22,11.4583,0.004,0.028
bash,4,cc-lemon,1,get_dirstack_from_string,12,18,200,1,1,7,1,0,1,0.156863,0,0
bash,4,cc-lemon,1,set_dirstack_element,6,8,200,1,1,7,1,0,1,0.5,0,0
bash,4,cc-lemon,1,get_directory_stack,10,14,200,1,1,7,8,0,4,21.95,0,0
bash,4,cc-lemon,1,read_builtin,137,204,200,1,1,7,152,0.084,40,110.699,0,0.808
bash,4,cc-lemon,1,return_builtin,6,6,200,1,1,7,2,0,1,0.625,0,0
bash,4,cc-lemon,1,minus_o_option_value,18,27,200,1,1,7,11,0,4,12.3906,0,0
bash,4,cc-lemon,1,list_minus_o_opts,46,65,200,1,1,7,44,0.004,12,52.4286,0,0.004
bash,4,cc-lemon,1,set_minus_o_option,20,30,200,1,1,7,14,0,5,12.922,0,0
bash,4,cc-lemon,1,set_shellopts,37,56,200,1,1,7,42,0.004,8,105.125,0,0.008
bash,4,cc-lemon,1,parse_shellopts,5,6,200,1,1,7,1,0,1,21.25,0,0
bash,4,cc-lemon,1,initialize_shell_options,10,15,200,1,1,7,5,0,4,2.02299,0,0.004
bash,4,cc-lemon,1,set_builtin,49,82,200,1,1,7,31,0,16,40.8232,0,0
bash,4,cc-lemon,1,unset_builtin,45,66,200,1,1,7,24,0.008,17,58.6115,0.004,0.02
bash,4,cc-lemon,1,set_ignoreeof,4,4,200,1,1,7,1,0,1,0.380952,0,0
bash,4,cc-lemon,1,set_posix_mode,4,4,200,1,1,7,1,0,1,0.5,0,0
bash,4,cc-lemon,1,set_edit_mode,11,16,200,1,1,7,5,0,3,0.960784,0,0
bash,4,cc-lemon,1,bash_set_history,5,6,200,1,1,7,2,0,2,0.690476,0,0
bash,4,cc-lemon,1,export_builtin,1,0,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,set_or_show_attributes,55,80,200,1,1,7,31,0.004,12,97.0172,0,0.012
bash,4,cc-lemon,1,readonly_builtin,1,0,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,set_var_attribute,14,19,200,1,1,7,14,0,3,0.517857,0,0
bash,4,cc-lemon,1,show_var_attributes,30,44,200,1,1,7,13,0,5,0.917647,0,0.004
bash,4,cc-lemon,1,show_name_attributes,6,9,200,1,1,7,5,0,3,0.945946,0,0
bash,4,cc-lemon,1,shift_builtin,15,21,200,1,1,7,6,0,5,8.58462,0,0
bash,4,cc-lemon,1,source_builtin,13,19,200,1,1,7,14,0,5,0.78022,0,0
bash,4,cc-lemon,1,maybe_pop_dollar_vars,4,4,200,1,1,7,1,0,1,0.380952,0,0
bash,4,cc-lemon,1,suspend_continue,1,0,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,suspend_builtin,11,15,200,1,1,7,4,0,3,0.53211,0,0
bash,4,cc-lemon,1,test_builtin,6,8,200,1,1,7,2,0,2,0.699115,0,0
bash,4,cc-lemon,1,times_builtin,1,0,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,trap_builtin,55,88,200,1,1,7,23,0.004,18,54.4218,0.004,0.012
bash,4,cc-lemon,1,showtrap,10,16,200,1,1,7,13,0,5,1.65957,0,0
bash,4,cc-lemon,1,type_builtin,36,60,200,1,1,7,30,0.004,10,57.3493,0,0.008
bash,4,cc-lemon,1,describe_command,62,103,200,1,1,7,176,0.012,34,7.78423,0,0.072
bash,4,cc-lemon,1,sigpipe,1,0,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,main,2,2,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,ulimit_builtin,74,109,200,1,1,7,78,0.016,19,130.413,0,0.084
bash,4,cc-lemon,1,get_limit,14,23,200,1,1,7,9,0.004,7,0.955102,0,0.004
bash,4,cc-lemon,1,umask_builtin,20,28,200,1,1,7,17,0,8,48.9853,0,0
bash,4,cc-lemon,1,parse_symbolic_mode,34,52,200,1,1,7,7,0,4,43.6235,0,0
bash,4,cc-lemon,1,print_symbolic_umask,19,27,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,wait_builtin,23,33,200,1,1,7,14,0.004,8,5.62376,0,0.012
bash,4,cc-lemon,1,getopts_builtin,92,147,200,1,1,7,59,0.016,15,0.684919,0.224,0.132
bash,4,cc-lemon,1,shopt_builtin,114,174,200,1,1,7,35,0.012,26,11.0858,0.004,0.024
bash,4,cc-lemon,1,set_interactive_comments,1,0,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,set_restricted_shell,3,3,200,1,1,7,1,0,1,0.380952,0,0
bash,4,cc-lemon,1,printf_builtin,171,292,200,1,1,7,49,0.228,44,1.08802,0.004,0.848
bash,4,cc-lemon,1,printstr,34,53,200,1,1,7,23,0,5,20.7829,0,0
bash,4,cc-lemon,1,getlong,10,14,200,1,1,7,2,0,3,0.344262,0,0
bash,4,cc-lemon,1,sh_getopt,34,53,200,1,1,7,6,0,3,0.203575,0,0
bash,4,cc-lemon,1,internal_getopt,42,65,200,1,1,7,7,0,4,0.33496,0,0
bash,4,cc-lemon,1,readline,17,24,200,1,1,7,30,0,7,9.66667,0,0
bash,4,cc-lemon,1,rl_initialize,29,42,200,1,1,7,57,0.004,10,2.85714,0,0.012
bash,4,cc-lemon,1,readline_internal_setup,10,14,200,1,1,7,11,0,5,2.32353,0,0
bash,4,cc-lemon,1,readline_internal_teardown,11,15,200,1,1,7,15,0,5,2,0,0
bash,4,cc-lemon,1,readline_internal_char,17,25,200,1,1,7,15,0,5,1.78571,0,0.004
bash,4,cc-lemon,1,rl_newline,5,6,200,1,1,7,3,0,2,0.857143,0,0
bash,4,cc-lemon,1,_rl_dispatch,76,114,200,1,1,7,29,0.008,16,18.0944,0,0.008
bash,4,cc-lemon,1,rl_digit_argument,1,0,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,rl_discard_argument,1,0,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,rl_universal_argument,1,0,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,rl_insert_text,14,21,200,1,1,7,8,0,2,0.847507,0,0
bash,4,cc-lemon,1,rl_delete_text,8,10,200,1,1,7,1,0,1,0.380952,0,0
bash,4,cc-lemon,1,_rl_replace_text,1,0,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,rl_forward,9,12,200,1,1,7,2,0,2,0.380952,0,0
bash,4,cc-lemon,1,rl_backward,7,9,200,1,1,7,2,0,2,0.575,0,0
bash,4,cc-lemon,1,rl_forward_word,19,29,200,1,1,7,6,0,4,62.8095,0,0
bash,4,cc-lemon,1,rl_backward_word,19,28,200,1,1,7,5,0,4,94.8571,0,0
bash,4,cc-lemon,1,rl_refresh_line,3,3,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,rl_clear_screen,6,7,200,1,1,7,1,0,1,0.380952,0,0
bash,4,cc-lemon,1,rl_arrow_keys,23,35,200,1,1,7,11,0,8,1.23944,0,0
bash,4,cc-lemon,1,rl_get_previous_history,18,27,200,1,1,7,17,0,6,1.14943,0,0
bash,4,cc-lemon,1,rl_get_next_history,15,22,200,1,1,7,10,0,5,1,0,0
bash,4,cc-lemon,1,rl_insert,11,15,200,1,1,7,4,0,4,5.47059,0,0
bash,4,cc-lemon,1,rl_quoted_insert,1,0,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,rl_tab_insert,1,0,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,rl_rubout,14,20,200,1,1,7,7,0,6,0.834356,0,0
bash,4,cc-lemon,1,rl_delete,12,16,200,1,1,7,5,0,4,0.668712,0,0
bash,4,cc-lemon,1,rl_rubout_or_delete,4,4,200,1,1,7,1,0,1,0.5,0,0
bash,4,cc-lemon,1,rl_delete_horizontal_space,13,21,200,1,1,7,1,0,1,0.5,0,0
bash,4,cc-lemon,1,rl_delete_or_show_completions,4,4,200,1,1,7,1,0,1,0.5,0,0
bash,4,cc-lemon,1,rl_insert_comment,5,6,200,1,1,7,3,0,2,0.857143,0.004,0
bash,4,cc-lemon,1,rl_upcase_word,1,0,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,rl_downcase_word,1,0,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,rl_capitalize_word,1,0,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,rl_transpose_words,30,46,200,1,1,7,31,0,8,10,0,0.004
bash,4,cc-lemon,1,rl_transpose_chars,10,14,200,1,1,7,3,0,2,0.627451,0,0
bash,4,cc-lemon,1,_rl_char_search_internal,31,44,200,1,1,7,1,0,1,0.377778,0,0
bash,4,cc-lemon,1,rl_char_search,27,38,200,1,1,7,2,0,2,0.5,0,0
bash,4,cc-lemon,1,rl_backward_char_search,27,38,200,1,1,7,2,0,2,0.5,0,0
bash,4,cc-lemon,1,_rl_free_history_entry,5,6,200,1,1,7,3,0,2,1,0,0
bash,4,cc-lemon,1,maybe_replace_line,4,5,200,1,1,7,1,0,1,0.4,0,0
bash,4,cc-lemon,1,maybe_unsave_line,10,13,200,1,1,7,9,0,4,1.28125,0,0
bash,4,cc-lemon,1,maybe_save_line,3,3,200,1,1,7,1,0,1,0.380952,0,0
bash,4,cc-lemon,1,rl_beginning_of_history,1,0,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,rl_end_of_history,4,5,200,1,1,7,1,0,1,0.4,0,0
bash,4,cc-lemon,1,rl_exchange_point_and_mark,6,7,200,1,1,7,1,0,1,0.68,0,0
bash,4,cc-lemon,1,rl_vi_editing_mode,1,0,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,rl_digit_loop,21,29,200,1,1,7,8,0,4,26.2727,0,0
bash,4,cc-lemon,1,rl_change_case,23,33,200,1,1,7,13,0,8,10.2769,0,0.004
bash,4,cc-lemon,1,_rl_vi_textmod_command,3,3,200,1,1,7,1,0,1,0.666667,0,0
bash,4,cc-lemon,1,rl_vi_redo,12,17,200,1,1,7,3,0,2,6.675,0,0
bash,4,cc-lemon,1,rl_vi_undo,1,0,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,rl_vi_yank_arg,4,4,200,1,1,7,1,0,1,0.380952,0,0
bash,4,cc-lemon,1,rl_vi_fetch_history,6,7,200,1,1,7,2,0,2,0.588235,0,0
bash,4,cc-lemon,1,rl_vi_search_again,4,5,200,1,1,7,2,0,2,0.625,0,0
bash,4,cc-lemon,1,rl_vi_search,5,6,200,1,1,7,2,0,2,0.583333,0,0
bash,4,cc-lemon,1,rl_vi_complete,31,52,200,1,1,7,12,0.004,5,0.831524,0,0.004
bash,4,cc-lemon,1,rl_vi_end_word,6,7,200,1,1,7,2,0,2,0.64,0,0.004
bash,4,cc-lemon,1,rl_vi_tilde_expand,1,0,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,rl_vi_prev_word,22,38,200,1,1,7,3,0,3,0.803571,0,0.004
bash,4,cc-lemon,1,rl_vi_next_word,20,31,200,1,1,7,3,0,3,0.765432,0,0
bash,4,cc-lemon,1,rl_vi_bword,25,44,200,1,1,7,1,0,1,0.5,0,0
bash,4,cc-lemon,1,rl_vi_fword,19,29,200,1,1,7,2,0,1,10.4167,0,0
bash,4,cc-lemon,1,rl_vi_eword,24,40,200,1,1,7,1,0,1,5.16667,0,0
bash,4,cc-lemon,1,rl_vi_insert_beg,1,0,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,rl_vi_append_eol,3,3,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,rl_vi_eof_maybe,1,0,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,_rl_vi_done_inserting,21,29,200,1,1,7,18,0,7,11.4706,0,0
bash,4,cc-lemon,1,rl_vi_movement_mode,3,3,200,1,1,7,1,0,1,0.666667,0,0
bash,4,cc-lemon,1,rl_vi_arg_digit,4,4,200,1,1,7,1,0,1,0.5,0,0
bash,4,cc-lemon,1,rl_vi_change_case,17,24,200,1,1,7,8,0,5,8.35985,0.004,0
bash,4,cc-lemon,1,rl_vi_put,4,5,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,rl_vi_column,4,4,200,1,1,7,1,0,1,0.5,0,0
bash,4,cc-lemon,1,rl_vi_domove,45,76,200,1,1,7,35,0.004,7,2.12908,0,0.016
bash,4,cc-lemon,1,rl_vi_delete_to,10,13,200,1,1,7,7,0,3,1.09524,0,0.004
bash,4,cc-lemon,1,rl_vi_change_to,25,38,200,1,1,7,31,0,7,1.34513,0,0.004
bash,4,cc-lemon,1,rl_vi_yank_to,9,12,200,1,1,7,5,0,2,0.867257,0,0
bash,4,cc-lemon,1,rl_vi_delete,5,6,200,1,1,7,2,0,2,0.68,0,0
bash,4,cc-lemon,1,rl_vi_back_to_indent,6,9,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,rl_vi_first_print,6,9,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,rl_vi_char_search,12,18,200,1,1,7,3,0,1,0.168067,0,0
bash,4,cc-lemon,1,rl_vi_match,39,67,200,1,1,7,8,0,4,2.73979,0,0
bash,4,cc-lemon,1,rl_vi_change_char,12,18,200,1,1,7,10,0,3,2.1859,0,0
bash,4,cc-lemon,1,rl_vi_subst,10,13,200,1,1,7,7,0,3,1.2,0,0
bash,4,cc-lemon,1,rl_vi_overstrike,10,13,200,1,1,7,9,0,4,40.3125,0,0
bash,4,cc-lemon,1,rl_vi_overstrike_delete,13,18,200,1,1,7,8,0,4,15.5,0,0
bash,4,cc-lemon,1,rl_vi_replace,6,8,200,1,1,7,1,0,1,0.380952,0,0
bash,4,cc-lemon,1,rl_vi_set_mark,4,4,200,1,1,7,1,0,1,0.5,0,0
bash,4,cc-lemon,1,rl_vi_goto_mark,8,10,200,1,1,7,2,0,3,0.835294,0,0
bash,4,cc-lemon,1,rl_add_funmap_entry,3,3,200,1,1,7,1,0,1,0.5,0.004,0
bash,4,cc-lemon,1,rl_initialize_funmap,7,9,200,1,1,7,4,0,2,23.875,0,0
bash,4,cc-lemon,1,rl_funmap_names,13,18,200,1,1,7,12,0,3,33.8125,0,0
bash,4,cc-lemon,1,rl_make_bare_keymap,3,3,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,rl_copy_keymap,3,3,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,rl_make_keymap,5,6,200,1,1,7,0,0,0,0,0,0
bash,4,cc-lemon,1,rl_discard_keymap,8,11,200,1,1,7,2,0,2,14.1667,0,0
bash,4,cc-lemon,1,rl_insert_close,1,0,200,1,1,7,0,0,0,0,0,0
